date,close,close_adjusted
2014-05-19,172.9300,141.1704
2014-05-20,171.7900,140.2398
2014-05-21,173.2800,141.4562
2014-05-22,173.7500,141.8398
2014-05-23,174.4700,142.4276
2014-05-27,175.5000,143.2684
2014-05-28,175.3200,143.1215
2014-05-29,176.3200,143.9378
2014-05-30,176.5500,144.1256
2014-06-02,176.7900,144.3215
2014-06-03,176.6800,144.2317
2014-06-04,177.0000,144.4930
2014-06-05,178.2000,145.4725
2014-06-06,179.0500,146.1665
2014-06-09,179.2300,146.3134
2014-06-10,179.2700,146.3461
2014-06-11,178.6900,145.8725
2014-06-12,177.3600,144.7868
2014-06-13,177.9200,145.2440
2014-06-16,178.0700,145.3664
2014-06-17,178.5400,145.7501
2014-06-18,179.8700,146.8358
2014-06-19,180.0900,147.0154
2014-06-20,180.4500,147.3093
2014-06-23,179.5600,147.2429
2014-06-24,178.5000,146.3737
2014-06-25,179.2600,146.9969
2014-06-26,179.1700,146.9231
2014-06-27,179.4800,147.1773
2014-06-30,179.4300,147.1363
2014-07-01,180.6900,148.1695
2014-07-02,180.8200,148.2761
2014-07-03,181.7300,149.0223
2014-07-07,181.1400,148.5385
2014-07-08,179.9700,147.5791
2014-07-09,180.7200,148.1941
2014-07-10,180.0300,147.6283
2014-07-11,180.2700,147.8252
2014-07-14,181.1600,148.5549
2014-07-15,180.8500,148.3007
2014-07-16,181.5400,148.8666
2014-07-17,179.4100,147.1199
2014-07-18,181.3000,148.6697
2014-07-21,180.9100,148.3499
2014-07-22,181.7200,149.0141
2014-07-23,182.1500,149.3667
2014-07-24,182.1500,149.3667
2014-07-25,181.2800,148.6533
2014-07-28,181.3600,148.7189
2014-07-29,180.5900,148.0875
2014-07-30,180.5900,148.0875
2014-07-31,176.9600,145.1108
2014-08-01,176.5300,144.7582
2014-08-04,177.7700,145.7750
2014-08-05,175.9700,144.2990
2014-08-06,176.0800,144.3892
2014-08-07,175.1300,143.6102
2014-08-08,177.1600,145.2748
2014-08-11,177.6600,145.6849
2014-08-12,177.4500,145.5126
2014-08-13,178.7000,146.5377
2014-08-14,179.4800,147.1773
2014-08-15,179.4300,147.1363
2014-08-18,180.9200,148.3581
2014-08-19,181.8800,149.1454
2014-08-20,182.3800,149.5553
2014-08-21,182.9000,149.9818
2014-08-22,182.6100,149.7439
2014-08-25,183.5600,150.5230
2014-08-26,183.7100,150.6460
2014-08-27,183.6800,150.6214
2014-08-28,183.5400,150.5066
2014-08-29,183.9900,150.8756
2014-09-02,183.9400,150.8345
2014-09-03,183.8600,150.7690
2014-09-04,183.5600,150.5230
2014-09-05,184.4400,151.2446
2014-09-08,183.9700,150.8592
2014-09-09,182.7800,149.8834
2014-09-10,183.5000,150.4738
2014-09-11,183.6700,150.6132
2014-09-12,182.5800,149.7194
2014-09-15,182.4600,149.6209
2014-09-16,183.8200,150.7362
2014-09-17,184.0800,150.9494
2014-09-18,185.0400,151.7367
2014-09-19,184.8600,151.5890
2014-09-22,182.5600,150.4157
2014-09-23,181.5300,149.5671
2014-09-24,182.9900,150.7700
2014-09-25,180.0500,148.3478
2014-09-26,181.5000,149.5424
2014-09-29,181.1400,149.2457
2014-09-30,180.5900,148.7926
2014-10-01,178.2200,146.8399
2014-10-02,178.2100,146.8316
2014-10-03,180.2000,148.4713
2014-10-06,179.9800,148.2900
2014-10-07,177.2200,146.0160
2014-10-08,180.3200,148.5701
2014-10-09,176.6800,145.5710
2014-10-10,174.7000,143.9397
2014-10-13,171.8300,141.5750
2014-10-14,172.1100,141.8057
2014-10-15,170.8300,140.7511
2014-10-16,170.7200,140.6604
2014-10-17,172.8300,142.3989
2014-10-20,174.5300,143.7997
2014-10-21,177.9200,146.5927
2014-10-22,176.7100,145.5958
2014-10-23,178.7400,147.2683
2014-10-24,180.0800,148.3724
2014-10-27,179.8500,148.1829
2014-10-28,181.9200,149.8884
2014-10-29,181.7100,149.7154
2014-10-30,182.8600,150.6629
2014-10-31,184.9300,152.3684
2014-11-03,185.0400,152.4591
2014-11-04,184.3800,151.9153
2014-11-05,185.5900,152.9122
2014-11-06,186.3400,153.5302
2014-11-07,186.5000,153.6620
2014-11-10,187.0600,154.1234
2014-11-11,187.2400,154.2717
2014-11-12,187.0900,154.1481
2014-11-13,187.2600,154.2881
2014-11-14,187.3300,154.3459
2014-11-17,187.4300,154.4283
2014-11-18,188.5100,155.3181
2014-11-19,188.1700,155.0380
2014-11-20,188.5100,155.3181
2014-11-21,189.5700,156.1915
2014-11-24,190.0600,156.5952
2014-11-25,190.0000,156.5458
2014-11-26,190.4400,156.9083
2014-11-28,190.0300,156.5705
2014-12-01,188.7300,155.4994
2014-12-02,189.9200,156.4798
2014-12-03,190.6500,157.0813
2014-12-04,190.4600,156.9247
2014-12-05,190.8000,157.2049
2014-12-08,189.5000,156.1338
2014-12-09,189.3500,156.0102
2014-12-10,186.3800,153.5631
2014-12-11,187.2500,154.2799
2014-12-12,184.2100,151.7753
2014-12-15,182.9300,150.7206
2014-12-16,181.5200,149.5588
2014-12-17,185.1800,152.5744
2014-12-18,188.5500,155.3511
2014-12-19,189.4200,156.0679
2014-12-22,190.2600,156.7599
2014-12-23,190.5500,156.9989
2014-12-24,190.5300,156.9824
2014-12-26,191.1500,157.4933
2014-12-29,191.4200,157.7158
2014-12-30,190.3800,156.8589
2014-12-31,188.4000,155.2275
2015-01-02,188.4000,155.2275
2015-01-05,185.0900,152.5003
2015-01-06,183.2700,151.0007
2015-01-07,185.5600,152.8875
2015-01-08,188.8200,155.5735
2015-01-09,187.2300,154.2635
2015-01-12,185.8400,153.1182
2015-01-13,185.3500,152.7145
2015-01-14,184.2600,151.8164
2015-01-15,182.5400,150.3993
2015-01-16,184.8000,152.2614
2015-01-20,185.2600,152.6403
2015-01-21,186.2300,153.4396
2015-01-22,189.0800,155.7878
2015-01-23,188.0400,154.9308
2015-01-26,188.4100,155.2357
2015-01-27,185.9400,153.2006
2015-01-28,183.4900,151.1820
2015-01-29,185.2700,152.6486
2015-01-30,182.9900,150.7700
2015-02-02,185.0900,152.5003
2015-02-03,187.7900,154.7249
2015-02-04,187.1500,154.1975
2015-02-05,189.0500,155.7630
2015-02-06,188.5200,155.3263
2015-02-09,187.6600,154.6177
2015-02-10,189.6600,156.2656
2015-02-11,189.7900,156.3727
2015-02-12,191.5500,157.8228
2015-02-13,192.3900,158.5149
2015-02-17,192.7000,158.7703
2015-02-18,192.7400,158.8033
2015-02-19,192.6100,158.6961
2015-02-20,193.7800,159.6602
2015-02-23,193.7300,159.6190
2015-02-24,194.3000,160.0886
2015-02-25,194.0900,159.9156
2015-02-26,193.8700,159.7343
2015-02-27,193.2000,159.1823
2015-03-02,194.4700,160.2287
2015-03-03,193.6400,159.5448
2015-03-04,192.8300,158.8775
2015-03-05,193.0400,159.0505
2015-03-06,190.3100,156.8012
2015-03-09,191.1200,157.4686
2015-03-10,187.9800,154.8814
2015-03-11,187.5400,154.5189
2015-03-12,189.9600,156.5128
2015-03-13,188.8000,155.5571
2015-03-16,191.3800,157.6827
2015-03-17,190.7300,157.1472
2015-03-18,193.0000,159.0175
2015-03-19,192.1100,158.2843
2015-03-20,193.8500,159.7179
2015-03-23,192.5200,159.4314
2015-03-24,191.4000,158.5038
2015-03-25,188.6100,156.1933
2015-03-26,188.1400,155.8042
2015-03-27,188.5300,156.1270
2015-03-30,190.8800,158.0732
2015-03-31,189.2000,156.6819
2015-04-01,188.5900,156.1768
2015-04-02,189.1500,156.6405
2015-04-06,190.4800,157.7420
2015-04-07,189.9700,157.3196
2015-04-08,190.6600,157.8910
2015-04-09,191.4900,158.5783
2015-04-10,192.5400,159.4479
2015-04-13,191.6700,158.7274
2015-04-14,192.0200,159.0172
2015-04-15,192.9000,159.7460
2015-04-16,192.8300,159.6880
2015-04-17,190.5900,157.8330
2015-04-20,192.3300,159.2740
2015-04-21,192.1400,159.1166
2015-04-22,193.0900,159.9033
2015-04-23,193.5900,160.3174
2015-04-24,193.9800,160.6404
2015-04-27,193.2100,160.0028
2015-04-28,193.8100,160.4996
2015-04-29,193.0200,159.8454
2015-04-30,191.1000,158.2554
2015-05-01,193.1000,159.9116
2015-05-04,193.7000,160.4085
2015-05-05,191.4400,158.5369
2015-05-06,190.6700,157.8993
2015-05-07,191.4400,158.5369
2015-05-08,193.9500,160.6155
2015-05-11,193.0200,159.8454
2015-05-12,192.4600,159.3817
2015-05-13,192.5200,159.4314
2015-05-14,194.5300,161.0959
2015-05-15,194.7300,161.2614
2015-05-18,195.3300,161.7584
2015-05-19,195.2300,161.6756
2015-05-20,195.1000,161.5679
2015-05-21,195.6900,162.0565
2015-05-22,195.2600,161.7004
2015-05-26,193.1600,159.9613
2015-05-27,194.9400,161.4354
2015-05-28,194.7600,161.2863
2015-05-29,193.4900,160.2346
2015-06-01,193.9400,160.6073
2015-06-02,193.7400,160.4417
2015-06-03,194.2700,160.8806
2015-06-04,192.6900,159.5721
2015-06-05,192.3000,159.2491
2015-06-08,191.1100,158.2637
2015-06-09,191.0600,158.2222
2015-06-10,193.3300,160.1021
2015-06-11,193.9300,160.5990
2015-06-12,192.5100,159.4230
2015-06-15,191.6200,158.6860
2015-06-16,192.7400,159.6135
2015-06-17,193.0700,159.8868
2015-06-18,194.9800,161.4685
2015-06-19,193.8500,160.5328
2015-06-22,194.2700,161.6327
2015-06-23,194.4100,161.7491
2015-06-24,193.0200,160.5926
2015-06-25,192.4200,160.0935
2015-06-26,192.4200,160.0935
2015-06-29,188.3500,156.7072
2015-06-30,188.8400,157.1149
2015-07-01,190.2700,158.3046
2015-07-02,190.1300,158.1882
2015-07-06,189.5800,157.7305
2015-07-07,190.7500,158.7040
2015-07-08,187.5100,156.0083
2015-07-09,187.8500,156.2912
2015-07-10,190.2400,158.2797
2015-07-13,192.3700,160.0519
2015-07-14,193.2200,160.7590
2015-07-15,193.1400,160.6925
2015-07-16,194.6200,161.9238
2015-07-17,194.8500,162.1152
2015-07-20,194.9400,162.1900
2015-07-21,194.1700,161.5494
2015-07-22,193.7900,161.2332
2015-07-23,192.6800,160.3098
2015-07-24,190.6700,158.6374
2015-07-27,189.5900,157.7389
2015-07-28,191.8900,159.6525
2015-07-29,193.2500,160.7840
2015-07-30,193.2800,160.8090
2015-07-31,192.9500,160.5344
2015-08-03,192.3500,160.0352
2015-08-04,191.9700,159.7191
2015-08-05,192.6400,160.2765
2015-08-06,191.1700,159.0535
2015-08-07,190.6700,158.6374
2015-08-10,193.0900,160.6509
2015-08-11,191.3200,159.1782
2015-08-12,191.4900,159.3197
2015-08-13,191.2800,159.1449
2015-08-14,192.0200,159.7606
2015-08-17,193.0900,160.6509
2015-08-18,192.5000,160.1600
2015-08-19,190.9800,158.8954
2015-08-20,186.9700,155.5591
2015-08-21,181.0400,150.6253
2015-08-24,173.6600,144.4850
2015-08-25,171.5500,142.7296
2015-08-26,178.3600,148.3955
2015-08-27,182.7200,152.0230
2015-08-28,182.7200,152.0230
2015-08-31,181.1100,150.6835
2015-09-01,175.5800,146.0826
2015-09-02,179.1200,149.0278
2015-09-03,179.2700,149.1526
2015-09-04,176.4900,146.8397
2015-09-08,181.0100,150.6003
2015-09-09,178.5700,148.5702
2015-09-10,179.5700,149.4022
2015-09-11,180.3200,150.0262
2015-09-14,179.6400,149.4605
2015-09-15,181.9800,151.4073
2015-09-16,183.5700,152.7302
2015-09-17,183.0900,152.3308
2015-09-18,180.1300,149.8682
2015-09-21,180.1000,150.6401
2015-09-22,177.7500,148.6746
2015-09-23,177.4300,148.4069
2015-09-24,176.8800,147.9469
2015-09-25,176.7600,147.8465
2015-09-28,172.3100,144.1244
2015-09-29,172.4000,144.1997
2015-09-30,175.7100,146.9682
2015-10-01,176.2000,147.3781
2015-10-02,178.7500,149.5110
2015-10-05,181.9600,152.1959
2015-10-06,181.3500,151.6856
2015-10-07,182.8700,152.9571
2015-10-08,184.4800,154.3038
2015-10-09,184.5800,154.3874
2015-10-12,184.8000,154.5714
2015-10-13,183.5700,153.5426
2015-10-14,182.7100,152.8232
2015-10-15,185.4500,155.1151
2015-10-16,186.2000,155.7425
2015-10-19,186.4200,155.9264
2015-10-20,186.1800,155.7256
2015-10-21,184.9700,154.7136
2015-10-22,188.1700,157.3901
2015-10-23,190.2200,159.1048
2015-10-26,189.7700,158.7284
2015-10-27,189.4000,158.4189
2015-10-28,191.6000,160.2591
2015-10-29,191.5300,160.2005
2015-10-30,190.5600,159.3892
2015-11-02,192.8200,161.2795
2015-11-03,193.4300,161.7897
2015-11-04,192.8800,161.3297
2015-11-05,192.6400,161.1290
2015-11-06,192.5600,161.0620
2015-11-09,190.7600,159.5565
2015-11-10,191.1200,159.8576
2015-11-11,190.3900,159.2470
2015-11-12,187.8400,157.1141
2015-11-13,185.6700,155.2991
2015-11-16,188.5200,157.6829
2015-11-17,188.2900,157.4905
2015-11-18,191.3200,160.0249
2015-11-19,191.2200,159.9412
2015-11-20,191.9300,160.5350
2015-11-23,191.7100,160.3511
2015-11-24,192.0200,160.6104
2015-11-25,191.9600,160.5602
2015-11-27,192.1500,160.7191
2015-11-30,191.3700,160.0667
2015-12-01,193.2200,161.6140
2015-12-02,191.1800,159.9078
2015-12-03,188.4600,157.6327
2015-12-04,192.1600,160.7275
2015-12-07,190.9500,159.7154
2015-12-08,189.7300,158.6950
2015-12-09,188.3100,157.5072
2015-12-10,188.7400,157.8669
2015-12-11,184.9800,154.7219
2015-12-14,186.0900,155.6504
2015-12-15,188.0300,157.2730
2015-12-16,190.6700,159.4812
2015-12-17,187.8900,157.1559
2015-12-18,184.4000,154.2368
2015-12-21,184.9300,155.6016
2015-12-22,186.6000,157.0067
2015-12-23,188.8400,158.8915
2015-12-24,188.5100,158.6138
2015-12-28,188.1000,158.2688
2015-12-29,190.2000,160.0358
2015-12-30,188.8000,158.8578
2015-12-31,186.9300,157.2844
2016-01-04,184.3100,155.0799
2016-01-05,184.6400,155.3576
2016-01-06,182.3000,153.3886
2016-01-07,177.8600,149.6528
2016-01-08,175.9700,148.0626
2016-01-11,175.9900,148.0794
2016-01-12,177.4500,149.3078
2016-01-13,173.1100,145.6561
2016-01-14,175.9200,148.0204
2016-01-15,172.1500,144.8483
2016-01-19,172.3400,145.0082
2016-01-20,170.3200,143.3086
2016-01-21,171.1500,144.0070
2016-01-22,174.6600,146.9603
2016-01-25,172.0700,144.7811
2016-01-26,174.4000,146.7415
2016-01-27,172.4200,145.0755
2016-01-28,173.3600,145.8665
2016-01-29,177.7500,149.5603
2016-02-01,177.5900,149.4256
2016-02-02,174.3700,146.7163
2016-02-03,175.3900,147.5745
2016-02-04,175.6100,147.7597
2016-02-05,172.3100,144.9830
2016-02-08,169.9400,142.9889
2016-02-09,169.9900,143.0309
2016-02-10,169.8800,142.9384
2016-02-11,167.7000,141.1041
2016-02-12,171.1400,143.9985
2016-02-16,174.0100,146.4134
2016-02-17,176.8600,148.8114
2016-02-18,176.1100,148.1804
2016-02-19,176.0700,148.1467
2016-02-22,178.5900,150.2670
2016-02-23,176.3500,148.3822
2016-02-24,177.1800,149.0807
2016-02-25,179.3100,150.8728
2016-02-26,178.9800,150.5952
2016-02-29,177.3800,149.2489
2016-03-01,181.7500,152.9259
2016-03-02,182.5200,153.5738
2016-03-03,183.1900,154.1375
2016-03-04,183.7800,154.6339
2016-03-07,183.9800,154.8023
2016-03-08,181.9100,153.0605
2016-03-09,182.9100,153.9020
2016-03-10,183.0100,153.9861
2016-03-11,185.9800,156.4851
2016-03-14,185.7000,156.2494
2016-03-15,185.4600,156.0475
2016-03-16,186.5700,156.9815
2016-03-17,187.7500,157.9744
2016-03-18,188.4500,158.5634
2016-03-21,187.7300,158.8052
2016-03-22,187.6300,158.7207
2016-03-23,186.4300,157.7056
2016-03-24,186.3000,157.5956
2016-03-28,186.4300,157.7056
2016-03-29,188.2200,159.2198
2016-03-30,189.0100,159.8881
2016-03-31,188.5600,159.5074
2016-04-01,189.7700,160.5310
2016-04-04,189.1700,160.0234
2016-04-05,187.2500,158.3992
2016-04-06,189.2900,160.1249
2016-04-07,187.0600,158.2385
2016-04-08,187.5700,158.6699
2016-04-11,187.0800,158.2554
2016-04-12,188.9000,159.7950
2016-04-13,190.7900,161.3938
2016-04-14,190.7700,161.3769
2016-04-15,190.5600,161.1992
2016-04-18,191.9400,162.3666
2016-04-19,192.5200,162.8572
2016-04-20,192.6800,162.9926
2016-04-21,191.6100,162.0874
2016-04-22,191.6600,162.1297
2016-04-25,191.3500,161.8675
2016-04-26,191.6300,162.1044
2016-04-27,192.0300,162.4428
2016-04-28,190.3000,160.9793
2016-04-29,189.2200,160.0657
2016-05-02,190.7300,161.3430
2016-05-03,189.1000,159.9642
2016-05-04,187.9900,159.0253
2016-05-05,187.9700,159.0083
2016-05-06,188.6500,159.5835
2016-05-09,188.8500,159.7527
2016-05-10,191.1900,161.7322
2016-05-11,189.4000,160.2179
2016-05-12,189.5100,160.3110
2016-05-13,187.7600,158.8307
2016-05-16,189.6300,160.4125
2016-05-17,187.9600,158.9998
2016-05-18,187.9300,158.9744
2016-05-19,187.3200,158.4584
2016-05-20,188.4900,159.4481
2016-05-23,188.2400,159.2367
2016-05-24,190.6300,161.2585
2016-05-25,191.9300,162.3581
2016-05-26,192.0200,162.4343
2016-05-27,192.7700,163.0687
2016-05-31,192.5400,162.8742
2016-06-01,192.9000,163.1787
2016-06-02,193.4800,163.6693
2016-06-03,192.9200,163.1956
2016-06-06,193.8500,163.9823
2016-06-07,194.2000,164.2784
2016-06-08,194.8400,164.8197
2016-06-09,194.5400,164.5660
2016-06-10,192.6700,162.9841
2016-06-13,191.2200,161.7576
2016-06-14,190.8000,161.4023
2016-06-15,190.5200,161.1654
2016-06-16,191.1400,161.6898
2016-06-17,190.4300,161.0893
2016-06-20,191.6500,162.1212
2016-06-21,191.2400,162.5829
2016-06-22,190.9200,162.3109
2016-06-23,193.3900,164.4107
2016-06-24,186.3400,158.4172
2016-06-27,183.0500,155.6201
2016-06-28,186.4300,158.4937
2016-06-29,189.6400,161.2227
2016-06-30,192.2000,163.3991
2016-07-01,192.6000,163.7391
2016-07-05,191.2500,162.5914
2016-07-06,192.3800,163.5521
2016-07-07,192.2500,163.4415
2016-07-08,195.1700,165.9240
2016-07-11,195.8500,166.5021
